,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,coef_ajustement
3181,2329810590,2014-08-06,296061.9946091644,3,2.5,1940,9874,2.0,0,0,3,7,1940,0,1990,0,98042,47.3794,-122.113,1860,8875,1.0388140161725068
13587,1081200360,2014-08-06,270091.64420485176,3,1.75,1750,11180,1.0,0,0,3,8,1750,0,1968,0,98059,47.4713,-122.117,1730,11180,1.0388140161725068
11959,3905080310,2014-08-06,529743.2075471699,3,2.5,1880,4668,2.0,0,0,3,8,1880,0,1993,0,98029,47.5666,-121.999,2060,4668,1.0388140161725068
21276,6306800080,2014-08-06,393658.5714285714,4,2.5,1867,15314,2.0,0,0,3,9,1867,0,2013,0,98030,47.3524,-122.198,2616,8048,1.0388140161725068
11399,5706200370,2014-08-06,571347.7088948787,4,2.75,2230,9460,1.0,0,0,5,7,1480,750,1960,0,98027,47.5246,-122.044,1760,10878,1.0388140161725068
3739,3026079031,2014-08-06,219189.75741239893,3,1.0,1410,47916,1.0,0,0,3,7,1410,0,1981,0,98019,47.7149,-121.96,1810,215622,1.0388140161725068
16178,5643600351,2014-08-06,266975.20215633424,4,1.75,1900,22896,1.5,0,0,3,7,1360,540,1922,1990,98010,47.3102,-122.023,1300,8960,1.0388140161725068
19944,2423069039,2014-08-06,675229.1105121294,3,2.5,2500,51836,1.0,0,0,3,9,1510,990,2013,0,98027,47.4694,-121.98899999999999,2270,54450,1.0388140161725068
20199,7237450190,2014-08-06,447479.525606469,5,2.75,2710,4685,2.0,0,0,3,8,2710,0,2014,0,98038,47.3555,-122.06200000000001,2710,4449,1.0388140161725068
8377,8024201055,2014-08-06,420200.269541779,2,1.0,800,5080,1.0,0,0,3,7,800,0,1938,0,98115,47.6978,-122.314,1560,5110,1.0388140161725068
1182,1224069074,2014-08-06,960902.9649595688,4,2.5,3300,101930,2.0,0,0,4,10,3300,0,1991,0,98029,47.576,-121.976,2880,213879,1.0388140161725068
21067,6300500081,2014-08-06,311644.20485175203,3,2.5,1330,1200,3.0,0,0,3,7,1330,0,2002,0,98133,47.7034,-122.344,1330,1206,1.0388140161725068
2226,1449000270,2014-08-06,696005.3908355796,4,2.75,3020,13530,1.0,0,0,4,8,1540,1480,1977,0,98052,47.6299,-122.09899999999999,2230,11896,1.0388140161725068
1383,3902300350,2014-08-06,629521.2938005391,4,2.25,2390,8858,1.0,0,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858,1.0388140161725068
15146,7961500010,2014-08-06,254509.43396226416,3,2.25,2210,10794,1.0,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.22399999999999,2230,10753,1.0388140161725068
5447,9232900050,2014-08-06,311644.20485175203,2,1.75,2120,6350,1.0,0,0,4,6,1440,680,1924,0,98103,47.6974,-122.35600000000001,1590,6350,1.0388140161725068
18852,1781500385,2014-08-06,308008.35579514824,3,1.0,1280,5100,1.0,0,0,3,7,1280,0,1948,0,98126,47.5259,-122.38,1380,7140,1.0388140161725068
1601,2125049139,2014-08-06,929738.5444743936,3,2.5,2500,7746,2.0,0,0,4,10,1910,590,1993,0,98112,47.6393,-122.311,2480,5099,1.0388140161725068
18485,9828701690,2014-08-06,549532.6145552561,3,2.0,1530,3400,1.0,0,0,3,7,990,540,1907,2014,98112,47.6204,-122.296,1880,4212,1.0388140161725068
2439,3278601940,2014-08-06,363532.96495956875,2,3.25,1570,2031,2.0,0,0,3,8,1310,260,2006,0,98126,47.548,-122.375,1570,2039,1.0388140161725068
5506,4046400440,2014-08-06,553168.4636118598,4,2.5,2490,8750,2.0,0,0,3,8,2040,450,1976,0,98008,47.5931,-122.116,2120,10240,1.0388140161725068
16317,8078430480,2014-08-06,566153.6388140162,4,2.5,2040,7412,2.0,0,0,3,8,2040,0,1988,0,98074,47.6347,-122.02600000000001,2050,7830,1.0388140161725068
909,7625701891,2014-08-06,451884.09703504044,3,1.0,1400,4800,1.0,0,0,4,6,700,700,1917,0,98136,47.5499,-122.391,1470,6000,1.0388140161725068
6003,8663370020,2014-08-06,451884.09703504044,3,2.0,1610,6911,1.0,0,0,3,7,1260,350,1988,0,98034,47.7188,-122.177,1630,6911,1.0388140161725068
20385,2781240040,2014-08-06,355274.39353099733,3,2.0,1640,4802,1.0,0,0,3,8,1640,0,2010,0,98038,47.3538,-122.021,1940,4802,1.0388140161725068
12741,6383000150,2014-08-06,571347.7088948787,3,1.0,1630,6009,1.0,0,3,4,8,1630,0,1954,0,98117,47.693000000000005,-122.383,2120,6009,1.0388140161725068
11767,8562740520,2014-08-06,888185.9838274933,5,3.25,3420,5669,2.0,0,0,3,9,2620,800,2003,0,98027,47.5366,-122.06700000000001,3310,6006,1.0388140161725068
6890,3831000010,2014-08-06,244121.2938005391,4,1.5,1760,6150,1.5,0,0,3,7,1760,0,1951,0,98031,47.3871,-122.22399999999999,1760,8276,1.0388140161725068
10007,2332700060,2014-08-06,986873.3153638814,4,2.25,2620,10920,1.0,0,0,3,9,2620,0,1965,0,98005,47.6117,-122.164,2370,11907,1.0388140161725068
9954,7215720070,2014-08-06,1298517.5202156336,5,5.0,5000,32909,2.0,0,0,3,10,5000,0,2000,0,98075,47.6012,-122.022,3030,12601,1.0388140161725068
20926,6852700097,2014-08-06,654452.8301886793,3,3.25,1610,1275,2.0,0,0,3,8,1220,390,2005,0,98102,47.6236,-122.318,1750,3000,1.0388140161725068
16544,2212250080,2014-08-06,615081.7789757412,4,2.75,2310,7851,1.0,0,0,4,8,1790,520,1989,0,98006,47.5473,-122.18700000000001,2230,7359,1.0388140161725068
19758,9831200159,2014-08-06,2337331.53638814,3,3.25,3890,3452,2.0,0,0,3,12,2890,1000,2006,0,98102,47.626000000000005,-122.323,2860,2199,1.0388140161725068
14368,6072000910,2014-08-06,498630.72776280326,3,1.75,1600,8400,1.0,0,0,5,8,1600,0,1963,0,98006,47.5479,-122.179,2210,8400,1.0388140161725068
11784,1823049046,2014-08-06,249315.36388140163,2,1.5,1670,9880,1.0,0,0,4,7,1670,0,1941,1963,98146,47.4864,-122.348,1670,9807,1.0388140161725068
2737,9371700132,2014-08-06,388672.26415094343,3,1.75,1390,9585,1.0,0,0,4,7,1390,0,1973,0,98133,47.751999999999995,-122.35,1240,8188,1.0388140161725068
6651,8651402910,2014-08-06,182831.2668463612,2,1.0,770,5200,1.0,0,0,5,6,770,0,1969,0,98042,47.3627,-122.087,1150,5330,1.0388140161725068
9928,4022906531,2014-08-06,560959.5687331536,3,2.5,2370,16455,1.0,0,0,5,7,1640,730,1959,0,98155,47.7634,-122.277,2170,15551,1.0388140161725068
7304,3211200460,2014-08-06,404098.6522911051,4,1.0,1520,9800,1.5,0,0,4,7,1520,0,1971,0,98034,47.7303,-122.236,1540,7700,1.0388140161725068
13349,6620400205,2014-08-06,207762.80323450136,2,1.0,1000,6227,1.0,0,0,3,6,1000,0,1949,0,98168,47.513000000000005,-122.333,1240,6250,1.0388140161725068
10907,381000240,2014-08-06,675748.5175202157,4,1.75,2340,5940,1.0,0,0,3,8,1290,1050,1953,0,98115,47.6789,-122.281,1930,5940,1.0388140161725068
11894,2998300060,2014-08-06,698602.4258760108,2,1.75,1860,5940,1.0,0,2,5,8,1020,840,1956,0,98116,47.5751,-122.40700000000001,2130,5940,1.0388140161725068
21077,7852130430,2014-08-06,441495.9568733154,4,2.5,2390,5021,2.0,0,0,3,7,2390,0,2002,0,98065,47.5353,-121.87899999999999,2520,5333,1.0388140161725068
17390,3575302759,2014-08-06,379167.11590296496,2,1.75,1270,7500,1.0,0,0,4,7,1270,0,1982,0,98074,47.6186,-122.06299999999999,1280,7500,1.0388140161725068
5602,2891000010,2014-08-06,279440.9703504043,4,2.5,1594,7665,1.0,0,0,5,7,1088,506,1975,0,98002,47.3262,-122.211,1536,6000,1.0388140161725068
15133,910000104,2014-08-06,255028.84097035043,2,1.0,790,7500,1.0,0,0,3,6,790,0,1950,0,98011,47.7644,-122.198,1970,8970,1.0388140161725068
18423,9122000385,2014-08-06,431107.81671159033,4,2.25,2520,4200,1.5,0,0,4,7,1510,1010,1909,0,98144,47.5814,-122.31200000000001,1460,4200,1.0388140161725068
147,3224079105,2014-08-06,446690.02695417794,2,2.5,2420,60984,2.0,0,0,3,7,2420,0,2007,0,98027,47.5262,-121.943,1940,193842,1.0388140161725068
5566,3179100480,2014-08-06,550571.4285714286,3,2.25,1264,1536,2.0,0,0,3,8,1264,0,2003,0,98105,47.6694,-122.279,1264,2067,1.0388140161725068
975,1703050200,2014-08-06,673151.4824797844,4,2.5,2620,5450,2.0,0,0,3,9,2620,0,2001,0,98074,47.6301,-122.01899999999999,2590,5371,1.0388140161725068
7213,3319500299,2014-08-06,315799.46091644204,2,1.5,950,676,2.0,0,0,3,7,850,100,2003,0,98144,47.6005,-122.306,950,1280,1.0388140161725068
10125,6626100260,2014-08-06,727169.8113207547,4,2.5,3100,36562,2.0,0,0,3,10,3100,0,1994,0,98077,47.7646,-122.065,3080,39351,1.0388140161725068
406,7821200390,2014-08-06,467466.30727762805,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,0,98103,47.6609,-122.344,1290,3235,1.0388140161725068
4846,9528100963,2014-08-06,746907.2776280324,3,3.0,1833,1706,3.0,0,0,3,9,1833,0,1998,0,98115,47.6827,-122.325,1466,1455,1.0388140161725068
14957,7853340660,2014-08-06,396826.9541778976,2,2.5,1650,2710,2.0,0,2,3,8,1650,0,2008,0,98065,47.5173,-121.87799999999999,1760,2992,1.0388140161725068
3387,923000265,2014-08-06,363584.90566037735,2,1.0,1430,8157,1.5,0,0,3,7,1150,280,1944,0,98177,47.7256,-122.361,1820,8157,1.0388140161725068
20594,7410200431,2014-08-06,446690.02695417794,3,3.25,1550,1444,3.0,0,0,3,8,1550,0,2006,0,98115,47.6767,-122.291,1550,1444,1.0388140161725068
16243,9542830430,2014-08-06,311644.20485175203,3,2.5,1880,4200,2.0,0,0,3,7,1880,0,2007,0,98038,47.36600000000001,-122.01700000000001,2090,4200,1.0388140161725068
13584,2380000040,2014-08-06,405137.4663072777,4,1.75,1910,77574,1.0,0,0,4,8,1910,0,1971,0,98042,47.3932,-122.12,2130,37026,1.0388140161725068
3419,5469000100,2014-08-06,389555.25606469007,4,2.5,1800,8432,1.0,0,0,4,7,1200,600,1960,0,98133,47.7463,-122.336,1780,8432,1.0388140161725068
18940,1328300820,2014-08-06,341769.81132075476,3,1.75,1980,7000,1.0,0,0,4,8,1360,620,1977,0,98058,47.4442,-122.12899999999999,1880,7200,1.0388140161725068
18079,2769600035,2014-08-07,636001.6172506739,4,2.5,2680,3626,1.5,0,3,4,7,1680,1000,1928,0,98107,47.6727,-122.361,1950,4500,1.0392183288409704
16408,8562750660,2014-08-07,621972.1698113208,4,2.5,2520,3980,2.0,0,0,3,8,2520,0,2005,0,98027,47.5401,-122.07,2610,3980,1.0392183288409704
4382,5422560900,2014-08-07,467648.2479784367,3,2.25,1960,6500,2.0,0,0,4,8,1960,0,1977,0,98052,47.6642,-122.12899999999999,1860,6160,1.0392183288409704
15808,9477000280,2014-08-07,428677.5606469003,4,2.25,1630,7969,1.0,0,0,3,7,1100,530,1977,0,98034,47.7336,-122.19,1580,7440,1.0392183288409704
3632,2489200165,2014-08-07,452059.9730458221,3,1.0,1050,5500,1.0,0,0,3,6,930,120,1920,0,98126,47.5402,-122.38,1410,5834,1.0392183288409704
8764,8562720410,2014-08-07,1247061.9946091645,5,3.25,4610,10576,2.0,0,3,3,11,3310,1300,2006,0,98027,47.5373,-122.07,4042,8321,1.0392183288409704
10475,8682281070,2014-08-07,782011.7924528302,2,2.5,2280,6230,1.0,0,0,3,8,2280,0,2005,0,98053,47.7065,-122.01299999999999,1640,5931,1.0392183288409704
7644,6169901085,2014-08-07,1501670.4851752024,4,2.5,3200,3600,3.0,0,3,4,9,2600,600,1997,0,98119,47.632,-122.369,2490,4080,1.0392183288409704
6156,4141680190,2014-08-07,389706.8733153639,3,2.5,2320,5760,1.0,0,0,3,7,1480,840,1987,0,98178,47.504,-122.24799999999999,1660,5762,1.0392183288409704
18668,5490700035,2014-08-07,337745.9568733154,4,1.5,1870,7220,2.0,0,0,3,7,1870,0,1956,0,98155,47.77,-122.319,1550,7592,1.0392183288409704
18481,2123049086,2014-08-07,218235.8490566038,2,0.75,840,49658,1.0,0,0,2,6,840,0,1948,0,98168,47.4727,-122.292,1240,11000,1.0392183288409704
10581,5379800810,2014-08-07,205765.22911051215,2,1.0,790,14200,1.0,0,0,3,7,790,0,1951,0,98188,47.458999999999996,-122.285,1430,10000,1.0392183288409704
11391,9542000340,2014-08-07,519609.1644204852,3,1.75,1560,16194,1.0,0,0,3,8,1560,0,1961,0,98005,47.5966,-122.175,2430,16193,1.0392183288409704
5065,4385700660,2014-08-07,1127551.886792453,3,1.5,2560,4000,1.5,0,0,5,8,1660,900,1927,0,98112,47.6384,-122.279,2560,4000,1.0392183288409704
11618,3629960550,2014-08-07,467648.2479784367,3,3.25,1770,1863,2.0,0,0,3,8,1430,340,2003,0,98029,47.5478,-122.005,1410,1375,1.0392183288409704
8090,7234601166,2014-08-07,504540.49865229113,2,1.5,1340,1286,2.0,0,0,3,8,1190,150,2006,0,98122,47.617,-122.309,1460,1245,1.0392183288409704
19549,8044050040,2014-08-07,436419.73719676555,4,2.5,2260,5164,2.0,0,0,3,8,2260,0,1996,0,98056,47.50899999999999,-122.166,2260,5866,1.0392183288409704
10696,3343901242,2014-08-07,348138.1401617251,3,1.5,1900,7584,1.0,0,0,5,7,1900,0,1962,0,98056,47.5091,-122.19,1410,7584,1.0392183288409704
5082,3832061060,2014-08-07,323196.90026954183,4,2.5,2690,6124,2.0,0,0,3,7,2690,0,2007,0,98042,47.3343,-122.05799999999999,2300,6002,1.0392183288409704
14640,3192000085,2014-08-07,187059.29919137468,3,1.0,1010,10215,1.0,0,0,3,6,1010,0,1955,0,98146,47.4872,-122.345,1320,10245,1.0392183288409704
2999,5071400485,2014-08-07,661982.0754716982,3,2.0,1980,6000,1.0,0,0,4,7,1380,600,1958,0,98115,47.6921,-122.28299999999999,1260,6000,1.0392183288409704
19468,3271800870,2014-08-07,1273042.4528301887,4,2.25,2020,5800,1.0,0,3,4,9,1760,260,1941,0,98199,47.6471,-122.412,3100,5800,1.0392183288409704
7444,7503000050,2014-08-07,405295.1482479785,3,2.5,1690,10113,1.0,0,0,3,7,1310,380,1991,0,98028,47.7381,-122.223,1690,10113,1.0392183288409704
2991,8835220090,2014-08-07,325794.94609164423,3,2.25,1440,3488,2.0,0,0,4,7,1440,0,1983,0,98034,47.7257,-122.162,1390,3488,1.0392183288409704
2883,1574100025,2014-08-07,545589.6226415095,4,1.5,1170,6240,1.0,0,0,4,6,1170,0,1960,0,98040,47.5495,-122.23200000000001,2380,8846,1.0392183288409704
9356,66000265,2014-08-07,384510.7816711591,2,1.0,820,6550,1.0,0,0,3,7,820,0,1949,2012,98126,47.5478,-122.381,1640,6550,1.0392183288409704
6997,4027700797,2014-08-07,449981.5363881402,3,2.0,1920,7200,1.0,0,0,3,7,1300,620,1984,0,98028,47.7703,-122.265,2010,7200,1.0392183288409704
4702,4013800131,2014-08-07,277990.90296495956,2,1.0,1747,12250,2.5,0,0,4,6,1747,0,1948,0,98001,47.3282,-122.285,1620,10300,1.0392183288409704
3609,8658303585,2014-08-07,262402.62803234503,2,1.0,900,7500,1.0,0,0,4,6,900,0,1961,0,98014,47.6481,-121.916,1190,10000,1.0392183288409704
13457,7589200191,2014-08-07,659851.6778975741,3,3.0,2180,2650,1.5,0,0,5,8,1410,770,1930,0,98117,47.6891,-122.375,1570,4820,1.0392183288409704
16411,5652600605,2014-08-07,654707.5471698113,5,2.0,2330,6783,1.0,0,0,3,7,1310,1020,1956,0,98115,47.6955,-122.295,1930,6783,1.0392183288409704
15898,6300500275,2014-08-07,363726.41509433964,3,1.0,1390,4820,1.0,0,0,4,7,910,480,1926,0,98133,47.70399999999999,-122.34299999999999,1320,4820,1.0392183288409704
4139,396100025,2014-08-07,353333.1925876011,4,2.0,1740,6369,1.0,0,0,5,6,870,870,1954,0,98133,47.7461,-122.33200000000001,1560,7200,1.0392183288409704
3627,3574801790,2014-08-07,426079.51482479787,3,1.75,1440,7112,1.0,0,0,3,7,1180,260,1979,0,98034,47.7304,-122.227,1570,9152,1.0392183288409704
2508,5200100105,2014-08-07,644315.3638814017,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1929,0,98117,47.6773,-122.37200000000001,1610,3478,1.0392183288409704
6688,1868901190,2014-08-07,675491.9137466308,4,2.25,2100,2500,3.0,0,0,3,8,2100,0,2001,0,98115,47.6726,-122.29799999999999,1660,4000,1.0392183288409704
15068,7202330920,2014-08-07,482197.30458221026,3,2.5,1690,4898,2.0,0,0,3,7,1690,0,2003,0,98053,47.6834,-122.038,2220,4933,1.0392183288409704
8945,8655900100,2014-08-07,240007.47304582212,2,1.0,930,12724,1.0,0,0,4,6,930,0,1912,0,98014,47.6567,-121.90899999999999,1240,21828,1.0392183288409704
5058,7750500275,2014-08-07,413089.28571428574,4,1.75,2220,4760,1.0,0,0,3,7,1320,900,1918,0,98106,47.5215,-122.348,940,4760,1.0392183288409704
8843,8730000210,2014-08-07,368922.5067385445,2,2.5,1370,1140,2.0,0,0,3,8,1080,290,2009,0,98133,47.7055,-122.34200000000001,1340,1050,1.0392183288409704
20627,2895800390,2014-08-07,373910.75471698114,5,2.5,2170,2752,2.0,0,0,3,8,2170,0,2014,0,98106,47.5165,-122.346,1800,2752,1.0392183288409704
9997,9164100125,2014-08-07,553903.3692722373,4,1.0,1550,4750,1.5,0,0,3,7,1550,0,1919,0,98117,47.6824,-122.389,1320,4750,1.0392183288409704
13795,9100000040,2014-08-07,498824.7978436658,3,1.75,1710,4080,1.0,0,0,4,7,1130,580,1979,0,98136,47.5563,-122.39200000000001,1200,4080,1.0392183288409704
6036,2770606890,2014-08-07,467648.2479784367,4,1.75,1520,5250,1.0,0,0,3,6,1520,0,1949,0,98199,47.6581,-122.39,1530,5250,1.0392183288409704
13553,4057300180,2014-08-07,322157.68194070086,3,1.5,1140,3104,2.0,0,0,3,7,1140,0,1988,0,98029,47.5707,-122.01799999999999,1150,2981,1.0392183288409704
1519,8121500060,2014-08-07,743041.1051212938,4,2.25,2460,40635,1.0,0,0,5,8,2460,0,1968,0,98053,47.6627,-122.03200000000001,2250,40635,1.0392183288409704
12821,723099044,2014-08-07,450189.3800539084,3,2.5,2075,16200,2.0,0,0,3,8,2075,0,2002,0,98045,47.4848,-121.698,2300,32379,1.0392183288409704
10403,2205500335,2014-08-07,436471.6981132076,4,1.75,1940,11500,1.0,0,0,4,7,1090,850,1955,0,98006,47.5774,-122.147,1700,8360,1.0392183288409704
3078,3332500265,2014-08-07,323196.90026954183,2,1.0,860,3300,1.0,0,0,5,6,860,0,1903,0,98118,47.5496,-122.279,1380,4400,1.0392183288409704
11834,5201810060,2014-08-07,331510.64690026955,4,2.5,1930,8336,2.0,0,0,3,8,1930,0,1995,0,98031,47.4016,-122.166,2280,7959,1.0392183288409704
7816,6383000820,2014-08-07,712799.8517520216,3,2.5,2290,9142,1.0,0,0,3,8,2290,0,1972,0,98117,47.691,-122.387,1770,8035,1.0392183288409704
4927,2395710020,2014-08-07,383471.5633423181,4,2.75,2420,6495,2.0,0,0,3,8,2420,0,2005,0,98038,47.3771,-122.029,2420,6200,1.0392183288409704
4983,5561300380,2014-08-07,467648.2479784367,4,2.5,2500,36254,1.0,0,0,4,8,1590,910,1978,0,98027,47.4685,-122.00399999999999,2360,36254,1.0392183288409704
9967,9541600060,2014-08-07,830335.4447439354,5,2.75,2500,19783,1.0,0,3,4,8,2500,0,1959,0,98005,47.5938,-122.17399999999999,1700,15375,1.0392183288409704
21510,1493300057,2014-08-07,436471.6981132076,3,2.5,1470,1571,2.0,0,0,3,8,1180,290,2007,0,98116,47.5722,-122.387,1580,4329,1.0392183288409704
157,8731900200,2014-08-07,332549.8652291105,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,1.0392183288409704
12012,2291400566,2014-08-07,389706.8733153639,4,1.0,1450,6820,1.5,0,0,3,6,1450,0,1947,0,98133,47.7061,-122.34700000000001,1450,6820,1.0392183288409704
5164,740500010,2014-08-07,280588.948787062,4,1.0,1900,8505,1.0,0,0,3,7,1200,700,1956,0,98055,47.4406,-122.196,1440,8505,1.0392183288409704
8937,2788400090,2014-08-07,259804.5822102426,3,1.0,1700,7700,1.0,0,0,3,7,1120,580,1960,0,98168,47.5114,-122.318,1700,8800,1.0392183288409704
5176,5437820020,2014-08-07,202647.57412398924,3,1.75,1580,7875,1.0,0,0,3,7,1580,0,1979,0,98022,47.1958,-122.00299999999999,1560,8314,1.0392183288409704
21175,3630200080,2014-08-07,805394.204851752,4,3.5,3390,3960,2.0,0,0,3,10,3390,0,2008,0,98027,47.5406,-121.995,2990,3400,1.0392183288409704
8271,1703401110,2014-08-07,303451.75202156336,2,1.0,880,5500,1.0,0,0,3,6,880,0,1904,0,98118,47.5573,-122.289,1080,5500,1.0392183288409704
13728,9578050120,2014-08-08,1377499.9999999998,4,2.5,4010,37076,2.0,0,0,4,12,4010,0,1990,0,98052,47.7139,-122.10600000000001,4280,35326,1.0396226415094338
4212,2597500090,2014-08-08,280698.1132075471,5,2.5,2630,8470,1.5,0,0,4,8,2630,0,1968,0,98002,47.2863,-122.196,1780,8575,1.0396226415094338
17250,1442700430,2014-08-08,519759.33962264145,5,2.5,3180,23809,1.0,0,0,3,9,3180,0,1978,0,98038,47.3727,-122.054,2500,15778,1.0396226415094338
20425,2526069092,2014-08-08,1055216.9811320754,4,3.75,4690,207141,2.0,0,0,3,10,4030,660,2007,0,98019,47.7072,-121.98299999999999,2890,200527,1.0396226415094338
8606,2422059015,2014-08-08,554170.8490566037,2,1.0,910,295772,1.0,0,0,3,5,910,0,1953,0,98042,47.3752,-122.11,2050,48351,1.0396226415094338
20999,7967000150,2014-08-08,367506.6037735849,4,3.0,2050,4000,2.0,0,0,3,8,2050,0,2014,0,98001,47.3523,-122.275,2050,4000,1.0396226415094338
18296,2122049096,2014-08-08,189731.1320754717,2,1.0,1040,13920,1.0,0,0,3,6,1040,0,1973,0,98198,47.3756,-122.306,1100,7575,1.0396226415094338
21507,7625702441,2014-08-08,392457.54716981127,3,2.5,1350,886,3.0,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,1.0396226415094338
21331,7299601410,2014-08-08,346194.33962264145,4,2.5,2623,7184,2.0,0,0,3,8,2623,0,2012,0,98092,47.25899999999999,-122.20200000000001,2010,4939,1.0396226415094338
6669,9542000050,2014-08-08,639367.9245283018,4,1.75,2270,9830,1.0,0,0,4,8,2270,0,1959,0,98005,47.5999,-122.176,2540,11990,1.0396226415094338
1254,8732131200,2014-08-08,268222.6415094339,3,1.75,2270,9000,1.0,0,0,4,8,1330,940,1978,0,98023,47.3077,-122.381,2090,8400,1.0396226415094338
720,3793500550,2014-08-08,301438.58490566036,3,2.5,1670,6186,2.0,0,0,3,7,1670,0,2002,0,98038,47.3668,-122.031,2390,6924,1.0396226415094338
16041,1022069071,2014-08-08,405452.8301886792,3,1.75,1870,40250,1.0,0,0,5,7,1870,0,1959,0,98038,47.4038,-122.036,1870,40250,1.0396226415094338
5284,121059007,2014-08-08,218320.75471698112,4,1.0,1200,43560,1.0,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.12299999999999,1400,54450,1.0396226415094338
14474,7695470120,2014-08-08,634169.8113207547,3,2.5,2260,33042,1.0,0,0,3,9,1660,600,1986,0,98077,47.7634,-122.086,2600,40115,1.0396226415094338
6079,9822700190,2014-08-08,1330716.9811320754,9,4.5,3650,5000,2.0,0,0,3,8,2530,1120,1915,2010,98105,47.6604,-122.289,2510,5000,1.0396226415094338
19676,6181500340,2014-08-08,373224.52830188675,4,2.5,2575,4725,2.0,0,0,3,8,2575,0,2011,0,98001,47.3058,-122.277,2575,5323,1.0396226415094338
722,2225059214,2014-08-08,1640524.5283018865,4,3.25,4670,51836,2.0,0,0,4,12,4670,0,1988,0,98005,47.635,-122.164,4230,41075,1.0396226415094338
14644,7979900210,2014-08-08,435497.9245283018,3,1.5,1470,11112,1.0,0,0,3,7,1470,0,1954,0,98155,47.7462,-122.294,1460,11407,1.0396226415094338
7578,4141010110,2014-08-08,1767358.4905660376,4,3.5,4330,15335,2.0,0,0,4,11,3230,1100,1988,0,98040,47.5315,-122.23100000000001,3840,14311,1.0396226415094338
6671,475001235,2014-08-08,904471.6981132075,5,4.0,3400,5000,2.0,0,0,3,8,2320,1080,1900,2013,98107,47.6655,-122.363,1910,5000,1.0396226415094338
16909,7856560480,2014-08-08,660160.3773584905,3,2.5,1780,11000,1.0,0,0,4,8,1210,570,1980,0,98006,47.5574,-122.149,2310,9700,1.0396226415094338
9515,7856620210,2014-08-08,844693.396226415,4,2.75,2810,10300,1.0,0,0,4,9,1810,1000,1978,0,98006,47.5626,-122.149,2710,9900,1.0396226415094338
8882,8856960720,2014-08-08,291094.33962264145,3,2.25,1860,9210,2.0,0,0,3,7,1860,0,1994,0,98038,47.3864,-122.03,1530,8091,1.0396226415094338
8944,2341300115,2014-08-08,244311.32075471696,2,1.0,720,6321,1.0,0,0,3,6,720,0,1940,0,98118,47.551,-122.289,920,5684,1.0396226415094338
17227,8835210130,2014-08-08,311886.7924528302,2,1.5,1150,3927,2.0,0,0,3,7,1150,0,1982,0,98034,47.7248,-122.162,1400,3425,1.0396226415094338
3393,3797000300,2014-08-08,421047.1698113207,2,1.0,880,3000,1.0,0,0,5,7,880,0,1927,0,98103,47.6868,-122.34899999999999,1300,3000,1.0396226415094338
